@relation trainingData

@attribute cancelled {0, 1}
@attribute weight numeric
@attribute reward numeric
@attribute itemCount numeric

@data
0,21.96,114.71000000000001,9
0,35.370000000000005,134.64,9
1,45.519999999999996,175.98000000000002,13
0,39.400000000000006,67.46,9
0,35.26,83.77,10
1,20.87,93.29,9
0,29.27,33.34,6
0,14.51,55.78,5
0,34.0,89.89999999999999,9
0,38.33,68.63,8
1,41.3,133.01,12
1,54.519999999999996,177.31000000000003,17
0,23.93,61.44,8
1,32.489999999999995,129.73000000000002,11
0,22.72,115.61000000000001,9
1,17.27,43.55,5
0,30.29,89.77000000000001,8
0,25.88,100.69,6
1,52.35000000000001,202.66000000000003,17
1,37.68000000000001,109.78,10
1,33.89,53.89,8
0,18.43,26.31,4
0,9.36,44.25,4
0,25.27,120.56,10
0,31.42,63.73,8
0,35.67,101.47000000000001,10
0,16.02,52.17,5
0,17.76,27.32,4
0,54.01,108.42,13
0,45.44,140.12999999999997,14
1,38.1,153.16,12
0,23.37,85.72,7
0,14.92,65.79,6
0,17.16,81.84,7
0,52.32,118.53999999999999,15
1,28.889999999999997,115.33,13
1,32.15,159.72,11
0,39.14,35.959999999999994,8
1,10.01,82.4,7
0,35.94,126.03,11
0,29.919999999999998,138.22,11
0,29.48,106.66,10
0,11.8,62.89,4
0,52.339999999999996,143.01000000000002,15
0,15.39,67.87,5
0,18.78,64.58,6
0,25.4,109.24,8
0,45.22,138.59,12
0,30.159999999999997,75.17,10
1,44.230000000000004,94.69,11
0,24.49,132.76,10
0,34.760000000000005,132.33,11
0,42.06,91.34,12
0,9.879999999999999,32.31,3
0,4.33,28.78,2
1,46.04,89.32000000000001,11
0,36.449999999999996,125.75,11
0,29.94,155.63,12
0,27.72,109.61000000000001,8
1,31.980000000000004,62.78,7
0,57.81000000000001,232.95999999999998,21
0,27.55,84.2,8
0,34.97,129.6,10
0,19.810000000000002,29.32,5
0,17.67,51.89,5
0,24.36,14.200000000000001,5
0,34.47,168.61,10
0,25.53,84.14,8
0,46.93,192.91999999999996,12
0,19.0,61.99,5
0,45.81,123.54,13
0,52.15,164.1,15
0,39.010000000000005,130.68,13
0,20.2,32.67,5
1,30.130000000000003,126.25,8
0,36.18000000000001,107.83,13
0,37.89,132.79000000000002,12
1,20.369999999999997,101.07,7
0,32.36,111.07999999999998,13
0,9.35,68.92,6
0,15.16,81.81,6
0,46.72,215.45,15
1,60.96000000000001,255.78999999999996,18
0,22.240000000000002,66.13,6
0,22.35,47.75,6
0,35.760000000000005,110.52000000000002,11
0,37.190000000000005,110.77000000000001,10
0,13.65,47.76,4
0,39.42,145.57,9
0,37.010000000000005,93.36,11
0,32.52,45.11,9
1,33.879999999999995,155.76999999999998,12
0,38.84,105.28,11
1,26.5,95.28,11
0,61.99999999999999,213.82999999999998,20
1,50.06,181.45,12
0,50.699999999999996,106.99,13
1,52.73,181.01,14
0,32.98,171.20999999999998,13
0,2.8,29.38,2
1,43.41,123.92999999999999,12
0,28.720000000000002,59.43,7
0,36.129999999999995,125.07,11
0,24.97,70.81,7
1,52.91,139.26999999999998,14
0,17.97,88.64,7
1,58.58000000000001,148.62,16
0,46.8,214.33999999999997,15
1,45.93000000000001,172.76999999999998,16
0,43.089999999999996,132.33999999999997,10
0,46.36999999999999,169.89999999999998,13
0,27.39,120.63,9
0,51.98,118.97999999999999,14
1,17.509999999999998,103.26,8
0,32.82,150.96,13
0,52.56999999999999,227.07,18
1,26.119999999999997,74.75,7
1,58.22,187.03999999999996,17
1,47.82000000000001,85.92,11
0,22.48,59.45,6
0,19.099999999999998,103.19999999999999,8
1,53.36,78.85,12
1,52.78,250.26999999999998,20
1,61.88000000000001,120.77999999999999,18
0,2.8,29.38,2
0,21.57,105.31,8
1,30.67,169.64,12
0,19.869999999999997,83.98,7
0,38.69,114.33,12
0,19.229999999999997,93.75,6
0,22.91,84.76,7
0,48.900000000000006,113.52000000000001,13
0,18.509999999999998,53.25,5
0,13.6,45.790000000000006,4
0,22.89,84.11,9
0,22.45,66.73,7
1,34.09,129.06,9
1,59.64000000000001,229.43,18
0,34.7,71.5,8
0,15.69,58.519999999999996,5
0,7.96,29.56,3
0,7.08,41.739999999999995,3
0,54.67,173.6,16
0,10.32,0.36,2
0,19.56,115.04,7
1,57.379999999999995,193.10999999999999,16
0,21.16,79.31,7
0,27.32,84.47,6
0,14.510000000000002,55.78,5
1,53.01,185.07000000000002,17
0,52.11,105.32999999999998,12
0,33.480000000000004,109.87000000000002,12
1,34.06,129.34,9
1,58.24000000000001,114.32,15
0,51.33,177.49,16
1,41.0,119.83000000000001,12
0,35.11,142.82999999999998,14
0,19.47,62.620000000000005,6
0,38.459999999999994,83.38000000000001,9
0,42.08,107.39,12
0,26.21,93.50999999999999,8
0,5.97,4.34,1
1,33.93000000000001,155.43,10
1,36.769999999999996,92.85,10
0,54.79,195.09000000000003,13
0,19.36,43.26,5
1,26.28,95.77000000000001,8
0,8.63,20.939999999999998,2
0,47.99999999999999,167.75,14
1,39.470000000000006,172.16,12
0,36.629999999999995,133.67000000000002,13
1,30.229999999999997,107.02,9
1,22.18,87.36,7
0,15.92,100.43,7
1,41.68,152.89,12
0,20.01,69.29,6
0,9.36,44.25,4
0,7.26,42.87,3
0,16.88,15.23,4
0,35.38000000000001,147.30999999999997,10
0,45.72,54.9,9
0,29.950000000000003,139.84,8
1,16.89,83.91,6
0,45.01,82.14999999999999,11
1,36.21,118.27,9
1,62.39,93.97999999999999,13
0,45.85000000000001,158.93999999999997,17
0,61.18000000000001,184.58,19
1,43.18,138.11,13
0,28.03,34.93,6
0,25.200000000000003,140.92,10
0,12.370000000000001,41.08,4
1,48.81,140.87,12
0,26.700000000000003,118.02000000000001,10
0,31.400000000000002,153.91,9
0,9.419999999999998,63.31,5
0,5.8100000000000005,26.21,2
0,12.41,13.09,3
0,14.58,20.509999999999998,3
1,48.23,111.64,12
0,25.84,60.85000000000001,6
0,59.57,327.08,19
0,2.93,14.09,1
0,15.440000000000001,28.53,4
0,33.59,117.1,11
0,37.81,154.98000000000002,12
0,31.259999999999998,83.71,8
0,6.949999999999999,34.15,2
1,18.729999999999997,74.10999999999999,6
0,35.89,92.52000000000001,9
1,28.26,60.989999999999995,6
1,58.120000000000005,264.13,20
0,59.830000000000005,247.60999999999999,17
0,23.41,95.66,6
0,34.71,64.25,7
0,26.34,7.569999999999999,5
0,26.909999999999997,121.95000000000002,11
0,22.11,87.71000000000001,7
1,46.51,155.65000000000003,13
0,51.17,51.49,10
0,50.1,156.74,16
1,61.92,143.36,17
0,15.62,91.88,6
1,33.33,131.09,11
0,26.68,62.209999999999994,6
0,40.2,165.36,13
0,58.629999999999995,243.27,19
0,39.36,194.61,13
0,26.28,126.32,8
0,50.39,185.08999999999997,14
0,24.34,89.38,8
0,40.96,90.62,11
0,14.88,93.78,7
0,10.18,27.0,3
0,35.61,83.61999999999999,7
1,16.080000000000002,49.57,5
1,30.940000000000005,72.28,8
1,51.67999999999999,130.70999999999998,13
1,43.91,75.49,10
0,27.55,70.66,8
0,44.41,230.93,19
0,36.95,173.04,14
0,16.0,51.68,4
0,14.35,69.95,6
0,36.970000000000006,136.02,10
0,19.78,83.22999999999999,7
0,18.45,95.00999999999999,7
0,30.27,159.25,14
1,27.96,111.65,9
0,24.5,40.53,7
0,38.11,57.38,8
0,24.0,40.839999999999996,5
0,40.98,163.32999999999998,13
0,23.37,58.739999999999995,6
0,44.800000000000004,75.94,10
0,22.160000000000004,72.64,7
0,33.82,143.17,12
0,44.36,67.95,10
1,29.57,111.79999999999998,9
0,48.61,84.27000000000001,14
0,19.490000000000002,54.83,6
0,12.95,19.759999999999998,3
0,36.97,152.81999999999996,11
0,10.32,0.36,2
0,38.730000000000004,210.67,17
0,11.91,22.54,3
0,9.3,19.8,2
0,36.51,130.73999999999998,11
0,57.72,222.70999999999998,19
0,17.17,111.8,8
1,42.83,105.41,10
0,7.08,41.739999999999995,3
0,18.07,62.82,6
0,52.78,161.94,15
0,24.310000000000002,61.449999999999996,6
0,23.910000000000004,118.96,9
0,2.09,12.73,1
0,30.21,61.64,7
0,15.4,59.44,5
0,14.17,71.84,5
0,34.36,110.05,8
0,8.66,57.56,4
0,7.8100000000000005,49.92,3
0,4.43,23.57,2
0,24.009999999999998,73.39,8
1,51.7,157.14000000000001,13
0,26.75,121.25,10
0,54.43,154.84999999999997,13
0,30.130000000000003,78.28999999999999,10
0,48.87999999999999,220.64999999999995,16
0,39.88000000000001,74.69,9
1,41.22,123.29,13
0,21.650000000000002,90.64999999999999,7
0,55.47,186.54000000000002,15
0,36.510000000000005,92.55,9
1,28.63,103.03,8
1,34.46000000000001,109.53,9
0,47.6,103.10000000000001,12
0,23.36,120.04,8
0,44.08,120.31,14
0,36.19,125.64999999999999,10
1,52.17,191.13,15
0,42.83,83.0,10
0,14.309999999999999,62.44,5
0,29.759999999999998,143.40999999999997,11
0,42.790000000000006,246.90999999999997,18
0,43.44,98.79,12
0,42.55,101.13,12
0,48.74999999999999,131.66,12
1,60.47,161.38,15
0,21.16,79.31,7
0,46.96,80.21000000000001,12
0,6.66,73.02000000000001,6
0,25.259999999999998,84.75999999999999,9
0,6.390000000000001,34.830000000000005,4
0,8.790000000000001,42.269999999999996,3
0,33.01,41.800000000000004,8
0,22.830000000000002,56.11,6
0,29.249999999999996,93.58000000000001,9
0,51.80999999999999,151.42,14
0,28.89,147.96,10
0,36.94,118.82999999999998,10
0,48.019999999999996,64.22,10
1,44.65,151.55,12
0,13.989999999999998,62.22999999999999,5
0,30.34,90.1,8
0,39.73,97.62,11
0,36.47,183.62,15
0,32.28,129.88,10
0,17.42,63.21,5
0,21.47,92.01000000000002,8
0,17.83,130.86,8
0,32.260000000000005,143.67,12
0,57.699999999999996,225.11,19
0,32.75,64.08000000000001,9
0,39.81,113.12,9
1,59.67,129.18000000000004,18
0,35.7,96.05,10
0,32.15,136.26,11
0,21.8,79.42000000000002,7
0,31.330000000000002,94.68999999999998,10
0,21.7,121.48,8
0,34.709999999999994,100.4,10
0,36.67,129.58,12
1,25.14,80.35,10
0,8.61,55.59,4
1,43.879999999999995,158.53,17
1,56.59,294.21000000000004,20
1,61.440000000000005,220.14999999999998,17
0,38.43,56.580000000000005,9
0,38.25,177.37,13
0,39.66,152.37,13
1,53.05,182.69000000000003,17
0,41.61,123.87,13
0,60.5,163.27,18
0,5.859999999999999,31.83,3
0,26.34,7.569999999999999,5
1,12.02,88.92,8
0,1.4,14.69,1
0,17.47,70.34,5
0,6.079999999999999,62.47,4
1,26.07,90.06,10
1,22.880000000000003,55.489999999999995,6
1,58.86,220.35999999999999,16
1,41.41,198.91000000000003,15
0,12.8,28.39,3
0,31.8,99.71000000000002,9
0,11.9,49.790000000000006,3
1,42.050000000000004,82.11,9
1,35.010000000000005,121.28,10
0,16.97,27.93,4
0,13.52,51.1,5
0,29.89,134.75,8
1,26.98,94.02,8
0,50.96,207.73,15
0,41.8,89.39,9
0,24.099999999999998,86.09,8
0,36.33,124.33000000000001,11
0,20.64,0.72,4
0,14.36,75.46,6
0,36.010000000000005,58.15,8
1,31.900000000000002,79.78,8
0,29.580000000000002,124.88999999999999,11
0,14.33,27.79,3
0,14.98,105.44,6
0,16.04,81.7,7
0,20.38,72.61,7
0,54.25999999999999,111.82,13
0,10.149999999999999,29.8,3
0,20.63,108.99000000000001,9
1,27.18,53.489999999999995,6
0,54.08,156.73,16
0,45.79,104.84,11
0,27.400000000000002,111.81,9
0,29.0,154.12,12
0,25.9,94.41999999999999,6
1,41.459999999999994,177.8,14
0,8.84,41.65,3
1,24.17,49.120000000000005,9
0,10.370000000000001,43.74,6
0,20.580000000000002,112.36000000000001,8
0,16.189999999999998,41.48,4
0,7.109999999999999,39.55,3
0,22.53,73.96,7
0,50.1,153.71,13
0,13.5,97.69999999999999,7
0,34.14,135.1,10
1,31.970000000000002,87.83,8
0,28.5,116.35000000000001,8
0,35.75,119.37,11
0,18.65,26.61,4
1,25.200000000000003,108.91,9
0,30.509999999999998,56.33,7
0,36.400000000000006,67.29,9
0,35.239999999999995,77.67,8
0,8.790000000000001,42.269999999999996,3
0,20.119999999999997,75.49000000000001,6
0,35.690000000000005,115.53,11
1,31.37,127.32000000000001,10
0,37.21,137.13,11
0,22.92,27.5,5
1,35.42,137.34,12
0,35.12,110.41000000000001,11
1,30.0,81.10000000000001,7
0,45.24,100.85999999999999,10
1,40.76,68.13,10
0,10.89,43.65,4
0,58.06999999999999,222.10999999999999,16
0,16.18,28.54,4
0,44.03,78.07000000000001,11
0,24.14,109.9,8
1,47.05,176.02,16
0,18.270000000000003,63.75,6
1,36.32,94.66,11
0,16.89,100.33,7
0,15.440000000000001,28.53,4
1,34.120000000000005,107.9,12
1,45.260000000000005,113.59,12
0,6.5600000000000005,17.79,2
0,37.11,89.84,9
1,44.31,160.63,13
1,49.89,136.27,18
0,47.01,155.65,14
0,29.570000000000004,58.41,7
0,10.86,7.029999999999999,2
0,27.82,45.1,7
0,15.82,96.49000000000001,7
0,12.85,71.67,6
0,17.64,71.87,5
1,44.56,115.84,12
1,24.73,106.05000000000001,9
0,19.66,26.0,5
0,57.28,102.8,14
0,59.709999999999994,180.73,19
0,34.260000000000005,118.32,10
0,26.330000000000002,102.74,8
0,17.42,63.21,5
0,27.69,69.50999999999999,7
0,31.0,103.8,11
0,16.14,52.75,5
0,31.53,118.36,7
0,40.78,174.36,14
0,37.47,100.47,11
1,55.870000000000005,139.60000000000002,16
0,30.31,131.32,10
0,38.63,119.33,11
1,8.67,59.230000000000004,5
1,25.740000000000002,60.95,6
0,4.199999999999999,44.07,3
0,45.290000000000006,69.6,11
0,19.34,96.64,9
0,13.91,70.44,5
0,41.95,160.78,12
0,60.800000000000004,164.41,15
1,44.66000000000001,120.67,14
0,47.84,120.12,12
1,53.339999999999996,166.08,13
0,48.7,66.91999999999999,10
0,26.619999999999997,115.49000000000001,9
0,30.84,82.64999999999999,8
0,34.120000000000005,147.29,9
0,19.509999999999998,51.17,5
1,30.930000000000003,97.75,9
0,54.61,186.27,18
1,46.23,160.9,14
0,25.07,59.290000000000006,7
1,55.58,231.13,18
1,27.69,133.77,10
0,14.8,87.09,7
0,22.689999999999998,78.71000000000001,7
0,20.08,168.59,11
1,26.21,96.41,8
0,45.0,72.89999999999999,10
1,57.830000000000005,131.8,15
0,34.95,121.74999999999999,10
0,47.39999999999999,131.55,16
0,5.16,0.18,1
0,29.29,69.63000000000001,8
0,24.84,86.1,8
0,27.44,95.74,9
1,55.18000000000001,143.45,13
0,22.09,134.68,10
1,40.129999999999995,67.41,9
0,58.92,147.45000000000002,16
1,33.730000000000004,147.6,11
0,35.03,161.36,13
0,41.300000000000004,137.35,12
1,37.01,119.56,10
0,24.639999999999997,150.57,11
1,59.53,107.82000000000001,13
1,53.550000000000004,232.74,16
0,46.47,103.03999999999999,11
1,34.37,81.89,8
0,26.98,80.58999999999999,8
0,21.810000000000002,94.82,6
0,41.57000000000001,124.83000000000001,12
1,51.65,220.74,18
0,43.83,94.31,12
0,53.87,94.78,12
0,26.07,39.09,7
0,49.08,138.92,13
0,36.36,90.87,11
0,23.05,102.74000000000001,8
0,46.63,167.86,11
0,4.46,17.14,2
0,45.449999999999996,86.34,11
1,35.67,140.82,13
0,16.57,58.02,6
0,39.89,85.81,10
0,55.970000000000006,55.07999999999999,11
0,28.560000000000002,82.7,8
0,17.71,66.75,7
0,41.010000000000005,96.79,11
0,11.889999999999999,92.88,6
0,20.14,54.0,5
0,21.5,97.1,8
0,42.980000000000004,86.80999999999999,11
0,14.879999999999999,65.19,6
1,31.18,127.74000000000001,10
0,39.940000000000005,53.36,9
0,50.25,230.08999999999997,18
1,29.82,97.00999999999999,8
0,53.769999999999996,214.62999999999997,17
0,31.62,83.78,9
0,18.36,104.02,8
0,18.96,63.56,6
0,24.34,112.95999999999998,9
0,38.790000000000006,105.28,11
0,18.36,46.32,4
1,46.40999999999999,135.56,13
0,60.160000000000004,122.13000000000002,15
0,22.130000000000003,115.63,6
0,16.919999999999998,91.38,7
0,13.100000000000001,92.79,7
0,27.12,105.53000000000002,8
0,21.120000000000005,111.33999999999999,8
0,7.44,26.96,2
0,18.090000000000003,118.83,9
0,15.8,60.34,5
1,42.56,110.21000000000001,11
0,28.1,141.21,9
1,59.839999999999996,184.00000000000003,17
0,26.03,105.92999999999999,9
0,42.17,157.60000000000002,13
0,37.72,125.05000000000001,10
0,27.7,87.52,8
0,13.67,54.419999999999995,5
0,15.72,48.04,4
0,9.06,58.93,4
1,50.75000000000001,96.07,11
0,36.459999999999994,176.01999999999998,14
1,21.15,131.56,10
1,40.18000000000001,152.00000000000003,13
0,52.84,234.85,17
0,24.669999999999998,76.11999999999999,7
0,40.05,84.90999999999998,13
0,37.72,103.74,11
1,28.5,118.32,9
0,30.810000000000002,46.540000000000006,7
0,38.51,157.96,13
1,9.05,33.129999999999995,3
0,43.0,134.78,13
1,27.51,99.89,9
0,10.45,50.11,5
1,30.110000000000003,67.58,7
0,14.2,43.08,4
0,30.430000000000003,85.31,8
0,41.75999999999999,139.88,12
1,43.52,67.89,10
0,42.12,196.19000000000003,15
0,9.100000000000001,56.4,4
0,48.68,109.35000000000001,11
0,21.900000000000002,37.86,5
1,19.78,60.29,6
0,15.940000000000001,63.19,5
0,18.81,50.86000000000001,5
1,52.2,210.69,14
0,18.28,122.53999999999999,8
1,48.809999999999995,121.7,13
0,32.21,96.7,9
0,62.16,197.41,18
0,40.16,152.94,15
0,34.38,47.69,7
0,16.32,80.48,7
0,24.83,134.72,11
1,43.230000000000004,79.53,11
1,51.08,150.14000000000001,16
0,41.42,155.64000000000001,13
0,7.96,29.56,3
0,25.880000000000003,86.12,8
0,11.55,11.459999999999999,3
0,5.779999999999999,29.689999999999998,2
0,15.55,64.43,5
0,12.29,82.77,5
0,14.880000000000003,80.3,5
0,15.440000000000001,69.84,5
1,51.400000000000006,170.03,15
0,17.1,20.549999999999997,3
0,59.46,69.49,12
0,32.01,60.42,8
0,37.92,145.20000000000002,14
0,54.33,71.77,12
1,46.0,155.18,18
0,20.1,84.88,7
0,25.84,60.85000000000001,6
0,28.78,63.589999999999996,7
0,55.74999999999999,151.52,17
1,45.1,96.30000000000001,11
0,27.510000000000005,116.22999999999999,9
1,37.18,137.37,14
0,8.469999999999999,51.67,4
0,29.85,51.47,7
0,26.259999999999998,138.82000000000002,10
0,51.489999999999995,209.74,17
0,12.22,61.44,4
0,44.29,120.30999999999999,10
0,35.8,123.83999999999999,11
0,30.810000000000002,78.93,8
1,35.68,165.36,13
1,57.2,172.29999999999998,18
0,20.39,46.720000000000006,5
0,31.950000000000003,81.75000000000001,8
0,28.180000000000003,66.30000000000001,7
0,11.55,35.010000000000005,5
0,8.63,20.939999999999998,2
1,27.229999999999997,134.26999999999998,11
0,28.650000000000002,32.01,6
1,36.540000000000006,187.77999999999997,12
0,57.709999999999994,183.1,15
1,31.53,134.16,11
1,25.490000000000002,68.23,6
0,32.8,59.81,8
1,31.349999999999998,90.29999999999998,7
1,40.160000000000004,145.64,13
0,38.61,98.67,11
1,26.09,136.19,10
0,1.4,14.69,1
0,19.919999999999998,76.69,8
0,35.18,139.14,12
0,34.86,135.08999999999997,10
1,43.87,89.0,11
1,25.470000000000002,102.88,8
1,36.160000000000004,94.04,10
0,33.38,88.54,10
0,37.94,101.21,8
0,18.990000000000002,38.42,5
1,34.25,131.12,10
1,32.94,127.73999999999998,11
0,30.7,72.97,9
0,38.36,135.85,11
1,56.96999999999999,122.79,14
0,20.979999999999997,106.08000000000001,7
0,20.9,60.67,6
0,24.55,121.37,9
0,14.120000000000001,83.22,6
0,24.51,137.41,10
1,47.06,128.0,10
1,38.010000000000005,86.21,10
0,20.37,83.96000000000001,7
0,49.22,97.18,11
1,32.99,73.86,8
0,40.02,56.81,8
0,25.45,103.32000000000001,9
0,4.38,15.0,1
0,10.6,66.97,5
0,44.72,131.2,12
1,44.43,124.48,10
0,34.96000000000001,84.45,8
0,14.219999999999999,93.96,8
1,12.71,70.53,6
1,33.74,62.519999999999996,8
0,37.75,108.87,10
1,54.260000000000005,222.67000000000002,18
0,45.290000000000006,141.16,12
0,2.8,29.38,2
0,39.3,73.53999999999999,8
0,40.440000000000005,144.98999999999998,12
1,37.99,123.91000000000001,12
0,38.4,206.56,15
0,32.0,161.91,12
1,50.07000000000001,147.9,12
1,19.67,94.68,7
0,9.2,52.28,4
0,42.04,109.01999999999998,11
1,39.44,110.03999999999999,9
0,21.740000000000002,62.03,6
1,9.66,16.94,3
0,34.46,119.81,9
0,30.02,49.04,7
0,8.379999999999999,69.53,5
1,47.93,62.96,12
0,50.39,101.24,10
1,42.97,133.1,12
1,16.53,75.63,7
1,30.900000000000002,43.339999999999996,7
0,2.93,14.09,1
0,11.04,51.559999999999995,4
0,16.89,89.44,8
1,18.27,79.99000000000001,6
0,29.390000000000004,92.18,7
0,36.52,146.34,10
0,14.2,43.08,4
0,34.08,96.08,10
0,22.06,107.43,8
0,41.21,42.029999999999994,8
1,53.36,225.74999999999997,17
0,32.17,127.16999999999999,10
1,49.879999999999995,157.75,14
0,7.91,74.0,6
1,47.33,127.05000000000001,11
0,44.480000000000004,83.33999999999999,10
0,59.93000000000001,199.93,15
1,36.75,90.07,10
0,58.16,104.65,13
1,28.26,60.989999999999995,6
1,28.73,53.71,7
1,20.740000000000002,82.1,6
0,27.82,54.22,6
1,22.880000000000003,96.8,7
1,55.550000000000004,138.5,13
0,28.650000000000002,70.97,8
1,29.94,134.38,10
0,47.89,188.98999999999998,14
0,37.88,104.69,13
1,33.58,142.72,11
0,22.9,53.7,6
0,13.209999999999999,35.88,4
0,26.830000000000002,94.88999999999999,9
0,22.43,61.5,6
0,16.3,75.35999999999999,6
1,25.68,84.86999999999999,8
0,18.54,91.83,7
0,36.61,105.74000000000002,10
0,42.96,71.1,8
1,40.540000000000006,81.46000000000001,10
0,18.68,51.28,6
0,25.11,105.11999999999999,9
0,36.35,148.85000000000002,13
0,51.2,87.42000000000002,12
0,7.1,21.54,2
0,48.9,154.82999999999998,14
1,38.339999999999996,114.47,12
0,6.5600000000000005,14.87,2
0,18.240000000000002,99.22,7
0,33.48,83.74,10
0,13.6,32.25,4
0,25.630000000000003,93.4,8
0,13.54,69.71000000000001,6
0,20.42,83.34,7
0,21.93,76.08,6
0,50.739999999999995,81.72,11
0,28.220000000000002,65.15,7
0,44.45,106.39,12
0,20.54,122.94999999999999,8
0,39.34,89.07,9
0,16.84,130.44,8
0,20.33,70.64,7
0,15.379999999999999,57.61,4
0,43.400000000000006,270.24,16
0,36.89,138.24,12
0,39.28,129.21,12
0,35.510000000000005,35.17999999999999,7
0,31.380000000000003,82.36,9
0,27.94,112.59,11
1,58.88,126.74,15
0,28.98,109.28999999999999,9
0,3.4899999999999998,27.42,2
0,39.32000000000001,126.46000000000001,11
0,5.839999999999999,90.27000000000001,7
1,31.839999999999996,170.88,13
0,36.2,115.83999999999999,11
0,11.39,61.07,4
0,61.33,126.86999999999999,18
0,35.85,84.5,10
0,28.970000000000002,111.13,10
0,24.82,12.64,6
0,41.24,149.32,14
0,32.86,77.42999999999999,8
0,33.68,165.34,12
0,29.07,123.66000000000001,10
0,10.969999999999999,38.07,4
0,35.37,159.42000000000002,12
1,45.49,140.23,15
0,5.390000000000001,36.29,3
0,36.16,143.82999999999998,12
1,18.03,88.03999999999999,8
0,36.419999999999995,115.31000000000002,10
0,7.0,73.45,5
0,35.230000000000004,168.62,15
0,16.23,69.22999999999999,5
0,33.16,145.82,13
1,43.17,157.10999999999999,13
0,22.03,125.50999999999999,9
0,48.06,104.00999999999999,12
0,40.53,202.47999999999996,15
0,25.28,88.83000000000001,8
0,37.21,101.15,10
1,43.28,139.87,11
0,15.34,27.18,4
0,19.810000000000002,70.63000000000001,6
0,25.13,97.46000000000001,8
1,46.38,67.51,10
0,2.93,14.09,1
1,42.410000000000004,97.08,11
1,57.8,172.73,17
1,40.330000000000005,125.69,12
0,56.849999999999994,143.95,17
0,28.66,55.58,6
0,24.18,115.72999999999999,8
0,40.45,108.62,13
0,26.009999999999998,153.45,11
1,59.41,131.07,16
0,21.25,54.739999999999995,6
0,27.729999999999997,57.96,7
0,33.97,118.55000000000001,11
0,33.79,101.75999999999999,9
1,22.97,68.19,6
0,47.8,139.21,13
0,20.47,94.92,8
0,12.149999999999999,84.97999999999999,6
0,17.1,20.549999999999997,3
0,29.39,110.97,10
0,15.48,0.54,3
1,46.480000000000004,203.49,20
0,59.67,154.01000000000002,17
1,30.41,95.15,8
1,47.35,99.56,12
0,27.8,153.78,9
0,35.06,84.32,7
1,31.46,105.51,9
0,34.92,139.84,11
1,47.46,157.63000000000002,14
1,14.88,53.92,4
1,21.5,42.519999999999996,5
0,39.589999999999996,91.82000000000001,11
0,41.03,96.66,10
0,33.2,91.95,9
0,19.21,93.65,7
0,16.8,74.13,6
1,35.03,131.77,9
0,35.160000000000004,69.58,9
0,6.27,38.19,3
0,24.330000000000002,74.83999999999999,10
1,22.34,75.82,6
0,19.39,98.72,8
0,4.18,25.46,2
1,56.38,98.21000000000001,12
0,24.349999999999998,96.64,8
0,28.240000000000002,69.33,8
0,42.42,88.02,12
0,45.010000000000005,82.14999999999999,11
0,17.1,11.78,3
0,17.37,69.02,5
0,8.88,16.580000000000002,2
1,34.010000000000005,140.48,11
0,10.930000000000001,54.379999999999995,4
0,24.63,155.75,11
0,24.36,63.419999999999995,6
1,42.45,105.34,11
0,36.45,145.82999999999998,12
1,46.87,159.3,13
0,14.209999999999999,48.25,5
0,13.25,14.45,3
0,12.790000000000001,57.099999999999994,5
1,36.31,200.40999999999997,15
1,43.43000000000001,148.28000000000003,12
0,8.37,41.11,4
0,21.110000000000003,84.97,6
0,28.150000000000002,85.53,8
0,3.72,13.48,1
1,26.98,126.64999999999999,10
1,33.33,117.72,13
0,18.24,83.22999999999999,7
0,33.36,126.39999999999999,10
0,46.95,107.54999999999998,12
0,20.07,122.85,10
0,27.560000000000002,151.36,10
1,43.39,195.64000000000001,15
0,10.89,43.65,4
0,32.3,136.45,11
1,44.010000000000005,152.27,14
0,58.400000000000006,127.78,14
0,32.23,93.57,8
0,39.65,171.25,14
0,11.969999999999999,45.04,4
0,46.4,135.42000000000002,13
1,36.849999999999994,134.64000000000001,12
0,23.220000000000002,38.92,5
0,11.4,13.7,2
0,4.18,11.92,2
1,32.870000000000005,148.47,11
0,9.02,37.07,4
0,10.04,60.19,6
0,23.69,72.04,7
1,53.83,155.86,14
1,39.650000000000006,127.49999999999999,12
0,19.22,57.95,6
0,16.69,105.0,7
0,18.95,21.3,4
1,17.43,90.75,8
0,17.630000000000003,48.52,6
1,36.67,113.69,9
0,53.3,107.03000000000002,13
0,46.76,118.72999999999999,12
0,35.51,112.86999999999999,11
0,36.31,117.23,10
0,33.290000000000006,145.32,11
0,45.85000000000001,192.46999999999997,14
1,58.22000000000001,164.94,16
0,17.39,50.94,4
0,11.35,41.419999999999995,4
0,19.650000000000002,49.3,5
0,61.3,149.91,16
0,25.79,114.72999999999999,9
0,55.76,187.25999999999996,18
0,37.42,101.20000000000002,11
0,40.35000000000001,184.84,15
0,18.79,93.34,7
0,45.269999999999996,104.03999999999999,9
0,12.68,61.690000000000005,5
0,32.7,78.32,8
0,46.42,114.85,13
0,24.05,84.12,8
0,23.85,104.12,8
0,47.95,129.89000000000001,15
1,26.95,140.89000000000001,12
0,43.33999999999999,125.07000000000001,13
0,11.56,35.03,3
0,62.36,237.77999999999997,16
0,46.29,176.61,13
0,5.73,43.47,3
0,33.85,73.66,9
0,12.600000000000001,27.14,3
0,15.21,36.76,4
0,27.08,89.28,9
0,39.35,92.8,11
0,59.42,98.89,12
0,57.730000000000004,192.70999999999998,16
